Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-05-03,23.25217056274414,23.402864257189222,23.041197665958684,23.109010331456318,43989500
2010-05-04,22.70213508605957,23.018593723091204,22.415816051190628,22.995990458604513,82085600
2010-05-05,22.491159439086914,22.671992707046062,22.37060392711415,22.43088168310053,66833800
2010-05-06,21.83563804626465,22.513763174712693,21.029422503999243,22.29525684357431,128613000
2010-05-07,21.255464553833008,21.813035626392367,20.58487429883304,21.79796582721289,173718100
2010-05-10,21.805503845214844,22.212378421301874,21.63220400413752,21.85824671275063,86653300
2010-05-11,21.760299682617188,22.34047423952826,21.52672345421059,21.609605944379513,63789400
2010-05-12,22.182233810424805,22.287719514846103,21.790427712381508,21.835635666114214,47146800
2010-05-13,22.031545639038086,22.400747157677333,21.986337671097772,22.046615440729987,45188800
2010-05-14,21.797969818115234,22.008941296713193,21.579462001412587,22.001407832879334,63334000
2010-05-17,21.805503845214844,22.024010216025292,21.43630233532899,21.94112918295564,46053300
2010-05-18,21.646554946899414,21.949303674373713,21.495179861352362,21.850910879301992,52690600
2010-05-19,21.374082565307617,21.714675820954746,21.033490753280443,21.58600741811249,61746700
2010-05-20,20.518815994262695,21.071332628191648,20.465835144929766,20.927526434559496,87991100
2010-05-21,20.314464569091797,20.51882055648734,20.011715760146654,20.155520542132976,117596300
2010-05-24,19.88304901123047,20.329604083408686,19.875480109916563,20.322035182094783,73711700
2010-05-25,19.731664657592773,19.928451668994708,19.20942225978071,19.413778168961905,98373600
2010-05-26,18.92938232421875,20.140378672182013,18.588789105109775,19.85276629968559,176684100
2010-05-27,19.678691864013672,19.951166521012336,19.474335871264675,19.474335871264675,136433600
2010-05-28,19.52730941772461,19.769509824103725,19.421347732422287,19.557585009879382,67496900
2010-06-01,19.59543228149414,19.913318849561463,19.315390211780073,19.322959111450725,76152400
2010-06-02,20.02684783935547,20.041985637473747,19.474331200617367,19.72409909508938,65718800
2010-06-03,20.329599380493164,20.382580233813947,19.989006118259592,20.094967824901158,67837000
2010-06-04,19.519750595092773,20.110110466975723,19.391082158776175,19.754380763568808,89832200
2010-06-07,19.141311645507812,19.550022160716516,19.103467143605066,19.542453260335968,80456200
2010-06-08,19.00507164001465,19.11860224243795,18.65690948981393,19.111033343127072,87355000
2010-06-09,18.76287078857422,19.315387391271052,18.73259519431258,19.088324765168117,87794000
2010-06-10,18.921817779541016,19.035348397494236,18.7553063027843,19.02021059680177,78930900
2010-06-11,19.421356201171875,19.46676816558639,18.747739861812033,18.952095867107825,68057700
2010-06-14,19.300247192382812,19.64840782134721,19.277540499512245,19.5727217323512,50972400
2010-06-15,20.117666244506836,20.17064707602426,19.481893379058995,19.489462275507112,81641500
2010-06-16,19.920888900756836,20.117675972709,19.852770243403388,20.034419515139216,48698000
2010-06-17,19.958736419677734,20.185797682781203,19.708968452815796,20.102541212620455,47995500
2010-06-18,20.01171112060547,20.079829767277936,19.807355180588072,19.958730271775742,52075600
2010-06-21,19.640844345092773,20.352303542356427,19.595430950154316,20.26904853887573,54625300
2010-06-22,19.504610061645508,20.01928373485679,19.497041161319444,19.799789956261336,55985400
2010-06-23,19.156452178955078,19.51218335629332,19.08833350429969,19.51218335629332,61466200
2010-06-24,18.921817779541016,19.46676561188855,18.86883692073752,19.269978533746908,85243400
2010-06-25,18.566085815429688,19.005071875561832,18.399572915766495,18.959658479133715,156256700
2010-06-28,18.39957618713379,18.626638878785315,18.255771403736716,18.55095131490147,73784800
2010-06-29,17.642698287963867,18.316315822007898,17.49132464798235,18.263333532213593,119882100
2010-06-30,17.415639877319336,17.92274461136735,17.370227922461012,17.635132195484587,81050500
2010-07-01,17.5291748046875,17.650274343223273,17.20371925351497,17.476193937030644,92239400
2010-07-02,17.612428665161133,17.771371244545133,17.445915741669143,17.680547325931464,62485100
2010-07-06,18.028705596923828,18.233061551013684,17.847056341161718,17.937881690852752,73592000
2010-07-07,18.392000198364258,18.407137994031174,17.869759240432533,18.028701764076192,79965300
2010-07-08,18.475263595581055,18.63420762276191,18.142239183466085,18.619069821388457,50758100
2010-07-09,18.369300842285156,18.475262558712146,18.27847548276194,18.414712800236707,53806100
2010-07-12,18.793148040771484,18.838559996038786,18.48283036647487,18.49039926628943,49854200
2010-07-13,19.020206451416016,19.148874842018888,18.846126112253256,19.027775350112634,61928700
2010-07-14,19.254837036132812,19.38350542042738,19.01263806419475,19.300248982466265,72808100
2010-07-15,19.307825088500977,19.368374854089026,18.906681989217457,19.300256187349934,56934700
2010-07-16,18.83856773376465,19.40622246043369,18.830998830841253,19.307829609670794,65064800
2010-07-19,19.095897674560547,19.14887853202652,18.85369864407605,18.89154170123172,38181800
2010-07-20,19.28511619567871,19.28511619567871,18.694756409121684,18.815855926549798,45530700
2010-07-21,19.01264190673828,19.41378349372588,18.906678752384924,19.375940438069705,73297300
2010-07-22,19.557594299316406,19.671124936582036,19.27755071334883,19.307826319883866,73016400
2010-07-23,19.534881591796875,19.693825590025238,19.111033335887797,19.557588289720908,108520100
2010-07-26,19.754371643066406,19.8300591783587,19.52730903718952,19.572722424536696,67249900
2010-07-27,19.799789428710938,19.860339186086016,19.648414313463206,19.784651628462147,60672100
2010-07-28,19.640844345092773,19.82249359398689,19.550018998835764,19.731668247729882,69704800
2010-07-29,19.701398849487305,19.989009868743796,19.37594332531532,19.777084972077787,69446200
2010-07-30,19.534881591796875,19.557588289720908,19.18672088534797,19.489469639568743,83534800
2010-08-02,19.9284610748291,19.966304137966944,19.489474901776614,19.67112420335485,55044600
2010-08-03,19.799789428710938,19.94359564383428,19.6559832135876,19.83006502920852,56877700
2010-08-04,19.47433853149414,19.860343867097857,19.25484615063346,19.792225193543057,78531900
2010-08-05,19.201862335205078,19.3608049200365,19.080761366869446,19.292686256931546,64922100
2010-08-06,19.338092803955078,19.34566170258335,18.93695128199529,19.058050772808034,55982100
2010-08-09,19.38351058959961,19.474334506487327,19.20186131220404,19.33809718753562,57096500
2010-08-10,18.97479820251465,19.179154176308696,18.830991986479567,19.171585276136312,87257700
2010-08-11,18.815845489501953,18.84611963025602,18.588782937559518,18.679608247060358,76746900
2010-08-12,18.535812377929688,18.67961859613765,18.43741956144221,18.48283151954257,70240500
2010-08-13,18.467693328857422,18.67204930142243,18.346593814067806,18.4298502718432,45263500
2010-08-16,18.543378829956055,18.626635278497908,18.39200373144722,18.437417127171827,40909700
2010-08-17,18.802085876464844,18.992313381251357,18.718386761256845,18.802085876464844,52912600
2010-08-18,18.885787963867188,18.98470708706172,18.573814946999757,18.779261017030738,46818900
2010-08-19,18.596649169921875,18.82492169205561,18.421638688209956,18.733613263730636,54064600
2010-08-20,18.436853408813477,18.56620819813797,18.41402703214039,18.49772616547671,49560100
2010-08-23,18.47490119934082,18.748827899578853,18.444464093024866,18.596646721962415,51643000
2010-08-24,18.292278289794922,18.528159998811134,18.261841191175673,18.33032321174824,66522500
2010-08-25,18.337936401367188,18.429244814076874,18.162927400906078,18.261845089895083,47404800
2010-08-26,18.1248836517334,18.40642110967074,18.102057270901497,18.330329787148113,49105300
2010-08-27,18.208580017089844,18.27706204630204,17.88899769787324,18.170533639015886,60939400
2010-08-30,17.987916946411133,18.124881016776058,17.957481292619512,18.064008257871766,45453100
2010-08-31,17.858564376831055,18.05640123074332,17.74442812108354,17.957483529447803,66074600
2010-09-01,18.185752868652344,18.223799248145593,17.911826192905842,18.010743876946332,65235900
2010-09-02,18.21619415283203,18.223803430477,18.04118366964044,18.170538486962236,48837100
2010-09-03,18.482513427734375,18.604258969799766,18.414031378907424,18.4444670387631,64189100
2010-09-07,18.231407165527344,18.490116742114445,18.200971513098796,18.33793557732973,51928700
2010-09-08,18.208580017089844,18.41402610472643,18.06400668305066,18.31510697305507,65512400
2010-09-09,18.269445419311523,18.421626516408974,18.254226874205674,18.406409422623465,46028900
2010-09-10,18.147703170776367,18.284667198312285,18.102048978704595,18.246620828818642,58284300
2010-09-13,19.10645294189453,19.243416991148674,18.330324297001614,18.41402487183933,114680400
2010-09-14,19.045583724975586,19.289074768225657,18.93905530506286,19.05319300149229,87160400
2010-09-15,19.114070892333984,19.190160775280585,18.961888223797807,19.09885233521607,56201900
2010-09-16,19.273855209350586,19.304292313828977,19.060799831964914,19.068409108084513,44548300
2010-09-17,19.190156936645508,19.426040170824667,19.08362996077182,19.327121020666645,70341600
2010-09-20,19.349943161010742,19.41842518288093,19.106452172725966,19.23580694166735,49838700
2010-09-21,19.13688087463379,19.342326865675197,19.08361742169422,19.342326865675197,52675700
2010-09-22,18.725997924804688,18.99992457243466,18.535770400826813,18.939051822814577,94299400
2010-09-23,18.58903694152832,18.71078246085001,18.535773458240214,18.649909701189163,46201800
2010-09-24,18.85535430908203,18.870571409295707,18.703171696377648,18.74882589966058,51948800
2010-09-27,18.81730842590332,19.015145247101763,18.71078146499685,18.908618286195292,43603300
2010-09-28,18.779260635375977,18.946660327191267,18.52816037199265,18.87056903043131,56041200
2010-09-29,18.64229965209961,18.764045166374988,18.566208342847247,18.741217338202976,44318900
2010-09-30,18.634695053100586,18.893404698698664,18.535777342170203,18.72600493738518,61262700
2010-10-01,18.55098533630371,18.885786145829744,18.490112593782676,18.847741225999346,62672300
2010-10-04,18.193359375,18.254232121601643,18.094441706017616,18.23140429738074,98143400
2010-10-05,18.528160095214844,18.604251390838137,18.193359265264817,18.30749548303938,78152900
2010-10-06,18.58903694152832,18.67273753030738,18.360763004309355,18.50533635274926,50489700
2010-10-07,18.665128707885742,18.832528438194093,18.474901147903985,18.733610745584862,50096100
2010-10-08,18.6955623626709,18.756435117299812,18.543381201759097,18.733608741389563,41327800
2010-10-11,18.710783004760742,18.82491925102756,18.64230096673643,18.82491925102756,27587800
2010-10-12,18.893402099609375,18.969493417492064,18.58903827939979,18.75643801768477,50141500
2010-10-13,19.281463623046875,19.43364623598995,18.939053469585442,19.037972603394724,75336500
2010-10-14,19.197757720947266,19.28145828000397,19.02274878048375,19.243413362971225,51949100
2010-10-15,19.433645248413086,19.441253072484766,19.197762065206312,19.296681193988736,68954800
2010-10-18,19.646705627441406,19.745624788816336,19.36516960175877,19.471696589712053,48330500
2010-10-19,19.09884262084961,19.304288683479662,18.984706403162054,19.228197387914374,66150900
2010-10-20,19.258630752563477,19.327112765322777,19.098840357005493,19.22058583495079,56283600
2010-10-21,19.34233856201172,19.43364843035206,19.06080113167335,19.327120008734806,50032400
2010-10-22,19.311891555786133,19.433638468270335,19.228192458311238,19.41841992279476,25837900
2010-10-25,19.16732406616211,19.28906955488245,19.152105517241893,19.205368987141952,50912400
2010-10-26,19.707576751708984,19.760840241232646,19.06841197478253,19.114067638363878,69304200
2010-10-27,19.82170867919922,19.867364332809924,19.49451853624803,19.62387331883652,64805500
2010-10-28,19.996719360351562,20.072809214659635,19.722791240615493,19.943454430486597,80730300
2010-10-29,20.293476104736328,20.696759053336493,20.14890275315195,20.65871267064529,114193200
2010-11-01,20.506528854370117,20.711973489174653,20.31630131936231,20.453263925458362,61912100
2010-11-02,20.841327667236328,20.86415549325145,20.559791736320893,20.59022738635351,54402100
2010-11-03,20.567401885986328,20.917419858505625,20.514136956353408,20.894592031520087,110255300
2010-11-04,20.651105880737305,20.87177057295355,20.552188176471546,20.85655201804458,93599300
2010-11-05,20.43043327331543,20.68914278287499,20.186942311687755,20.673924234943104,110953700
2010-11-08,20.39999771118164,21.967473434318162,20.224988750769153,20.301080044828716,71670800
2010-11-09,20.506528854370117,20.62827436066944,20.323909143600215,20.400000447867523,58538600
2010-11-10,20.498926162719727,20.605453152116073,20.40000700000479,20.552189657417898,52277300
2010-11-11,20.301082611083984,20.331518261762742,19.996718847691906,20.301082611083984,62073100
2010-11-12,19.989107131958008,20.179334642270543,19.859752366892657,20.1412882694156,64962200
2010-11-15,19.935850143432617,20.16412264950228,19.913022312297173,20.03476784237715,51794600
2010-11-16,19.759761810302734,19.93584758922033,19.63726824424436,19.93584758922033,65339200
2010-11-17,19.576019287109375,19.836318451134314,19.560707227993007,19.82866242157613,58299700
2010-11-18,19.782730102539062,19.9664704534936,19.60664578207078,19.683203166456288,59514000
2010-11-19,19.667896270751953,19.775077797273283,19.598993443634306,19.752109701487807,52423200
2010-11-22,19.698514938354492,19.706170968728394,19.476495898465313,19.637268155601774,53350500
2010-11-23,19.23151206970215,19.598992829318682,19.208543974636587,19.57602473425312,69742500
2010-11-24,19.422901153564453,19.491802492289406,19.26212746923774,19.292751584438328,56825900
2010-11-26,19.331037521362305,19.453531107648868,19.269790728219025,19.3004133946713,21356500
2010-11-29,19.376964569091797,19.46117942386605,19.086042782057895,19.28509514591821,56603600
2010-11-30,19.33869171142578,19.499463980527146,19.139639287606048,19.177917982085823,75282100
2010-12-01,19.93584632873535,20.09661857643238,19.568364193556548,19.57602022348094,74123500
2010-12-02,20.58659553527832,20.655498353481935,20.058342542702068,20.08896520621557,91759200
2010-12-03,20.686124801635742,20.716747468590164,20.502384419192932,20.525351054349063,52622000
2010-12-06,20.548316955566406,20.655498468820035,20.48707016795882,20.61721977415477,36264200
2010-12-07,20.5712890625,20.770340065885712,20.555976997550673,20.732061363751278,57860500
2010-12-08,20.846895217895508,20.854551249006754,20.517693181305006,20.540661274638747,41666800
2010-12-09,20.7320556640625,20.9311080729633,20.67846491171199,20.88517335098265,47148300
2010-12-10,20.931108474731445,20.977043197593805,20.75502415356031,20.81627093745629,37625800
2010-12-13,20.86220359802246,21.015321272745496,20.80095682018092,20.87751565754244,47943900
2010-12-14,21.145471572875977,21.244997042642915,20.869860333154588,20.908139023009927,64070500
2010-12-15,21.321556091308594,21.428737592143484,21.076568969264034,21.076568969264034,69634200
2010-12-16,21.428733825683594,21.428733825683594,21.176090717951606,21.252649545193638,57680200
2010-12-17,21.359832763671875,21.50529440123346,21.244995243592008,21.375144822412736,87456500
2010-12-20,21.290931701660156,21.428737321126956,21.191406232177698,21.398114661377896,52811000
2010-12-21,21.4899845123291,21.54357526309486,21.2526534188357,21.321556229888373,38153000
2010-12-22,21.581851959228516,21.74262418579115,21.42107827242767,21.444046359181563,42252300
2010-12-23,21.66606903076172,21.681381091194112,21.405769844364855,21.41342587458105,24902500
2010-12-27,21.4899845123291,21.5895114439556,21.3445228600803,21.528264663046386,21652800
2010-12-28,21.444055557250977,21.566549152003578,21.405775396241516,21.41343142844341,23042200
2010-12-29,21.41342544555664,21.5282644362603,21.344522635229815,21.390458815606646,19502500
2010-12-30,21.321556091308594,21.43639362223718,21.267965340891152,21.37514684172604,20786100
2010-12-31,21.36749267578125,21.375148706542877,21.153128195171398,21.283277797641922,24752000
2011-01-03,21.421077728271484,21.57419538226474,21.375143016168774,21.474668469097672,53443800
2011-01-04,21.505300521850586,21.566547314007163,21.321560145380847,21.390462969086837,54405600
2011-01-05,21.4363956451416,21.44405167595778,21.260311317085193,21.35983679721838,58998700
2011-01-06,22.064170837402344,22.08713892492473,21.32920955954506,21.467015164202866,88026300
2011-01-07,21.895740509033203,22.00292198687512,21.6277853541903,21.92636316260027,73762000
2011-01-10,21.604825973510742,21.74263162068031,21.46702178657988,21.635450099654516,57573600
2011-01-11,21.520606994628906,21.627788488001144,21.474670817265096,21.589509800436296,50298900
2011-01-12,21.857463836669922,21.888087955336715,21.489983174098498,21.52826332243199,52631100
2011-01-13,21.581851959228516,21.734968156873187,21.444046359181563,21.689033443603606,67077600
2011-01-14,21.66606903076172,21.727315812252836,21.367491153522327,21.49764074672076,62688400
2011-01-18,21.941679000854492,22.002925778781798,21.543574214207812,21.55888627374923,53322700
2011-01-19,21.796215057373047,21.95698874512833,21.643098858819393,21.788559028409633,50005900
2011-01-20,21.704343795776367,21.857459981388214,21.53591409329382,21.819181300044775,58613600
2011-01-21,21.45170783996582,21.765597804185223,21.45170783996582,21.74262971159408,58080300
2011-01-24,21.727312088012695,21.86511768780631,21.428734261952,21.45170234866367,52047800
2011-01-25,21.780902862548828,21.780902862548828,21.52825976623464,21.54357036280057,42436600
2011-01-26,22.033552169799805,22.19432443084723,21.819187694831385,21.826843725391527,74628800
2011-01-27,22.102455139160156,22.55414926345898,21.81153181679447,22.010584232034535,146938600
2011-01-28,21.244991302490234,22.148382157279254,21.0153163049369,22.12541407342871,141249400
2011-01-31,21.229684829711914,21.359834418616536,20.99235374179351,21.26030894956637,65029000
2011-02-01,21.428733825683594,21.482324566681566,21.137812034449677,21.283272199947547,62810700
2011-02-02,21.390459060668945,21.520608652750866,21.344522879765837,21.382803030518428,45824000
2011-02-03,21.168445587158203,21.413432792266665,21.0842321480515,21.413432792266665,60340100
2011-02-04,21.260313034057617,21.313903793860263,21.061260597477297,21.20672227425497,40412200
2011-02-07,21.589515686035156,21.69669720862655,21.275625689670026,21.283280261079074,68980900
2011-02-08,21.6507568359375,21.69669155361302,21.474671074411027,21.512951222672587,34904200
2011-02-09,21.41342544555664,21.63544593666273,21.367490725418232,21.581855186461514,52905100
2011-02-10,21.053600311279297,21.390458325126513,20.892828064362135,21.38280229523926,76672400
2011-02-11,20.86220359802246,21.290931042913243,20.724397982819404,21.25265235435167,83939700
2011-02-14,20.846895217895508,20.877519342340495,20.632532187735087,20.831583155673012,56766200
2011-02-15,20.762176513671875,21.04711801943012,20.754476701967047,20.82378675826313,44116500
2011-02-16,20.808385848999023,20.846890786056214,20.48493938356337,20.83148822368566,70817900
2011-02-17,20.954708099365234,21.07792714307005,20.723675513766093,20.769881737112048,57207300
2011-02-18,20.839195251464844,20.95471156336026,20.785287737171622,20.893102765758062,68667800
2011-02-22,20.477237701416016,20.869994220959452,20.423330203043825,20.623559103332784,60889000
2011-02-23,20.477237701416016,20.685167882739453,20.354020142602682,20.431031484078307,60234100
2011-02-24,20.61586570739746,20.83919706733985,20.407935446545434,20.515750484526606,64494200
2011-02-25,20.44643211364746,20.754477472564915,20.407927178217346,20.723672349125515,53006300
2011-02-28,20.469539642333984,20.685171138632793,20.41563213547663,20.55425227817805,51379900
2011-03-01,20.146095275878906,20.623564543890257,20.13839399281281,20.484944386439558,60055000
2011-03-02,20.084487915039062,20.30782073330203,20.053684249443627,20.107591765887886,48658200
2011-03-03,20.17689323425293,20.33091443420407,20.161490673597108,20.22309944735137,68271500
2011-03-04,19.984365463256836,20.207696715396995,19.868847728186424,20.19229415487174,70437200
2011-03-07,19.807241439819336,20.23080309418661,19.67632259666861,20.122986625852995,64980400
2011-03-08,19.953563690185547,20.038276318419253,19.75333477636814,19.84574868615666,50549800
2011-03-09,19.938167572021484,20.00747765954981,19.76104244561342,19.876558768537386,39789100
2011-03-10,19.568498611450195,19.799531066747644,19.52229241416441,19.73022250525323,66549500
2011-03-11,19.776439666748047,19.907358522363953,19.5300045194403,19.568509460381133,49905800
2011-03-14,19.78413963317871,19.838047134459075,19.522301939357593,19.63011694191832,54473400
2011-03-15,19.55310821533203,19.614717006314535,19.252765542900995,19.314374333883503,76067300
2011-03-16,19.09103775024414,19.468391674509974,19.006325135189083,19.42218399236956,100725400
2011-03-17,19.083345413208008,19.422193094489543,19.06024156131029,19.298975488774488,62497000
2011-03-18,19.098743438720703,19.39138630685141,19.098743438720703,19.298972383002372,85486700
2011-03-21,19.50689697265625,19.699424578572266,19.368276861377666,19.39138070288045,46878100
2011-03-22,19.48379898071289,19.607016567982846,19.429891469890975,19.48379898071289,30895600
2011-03-23,19.66862678527832,19.722534295976327,19.39138648012342,19.42989142523071,43969000
2011-03-24,19.87655258178711,19.92276027166994,19.637818726202944,19.714830073805047,38696700
2011-03-25,19.730228424072266,19.984364788684566,19.70712458406425,19.96896222867922,57029800
2011-03-28,19.568498611450195,19.80723234444003,19.545394778373037,19.761026147154244,48973200
2011-03-29,19.63011932373047,19.653223170883596,19.483797896166173,19.51460302570368,40763500
2011-03-30,19.7225341796875,19.807245352197963,19.637821538307545,19.71483289693755,41999300
2011-03-31,19.55310821533203,19.776441000687015,19.514603271794005,19.714832209704507,63233700
2011-04-01,19.62241554260254,19.660921949620963,19.49149669647837,19.660921949620963,63114200
2011-04-04,19.676328659057617,19.761041309805364,19.56851362637478,19.59931876078111,35433700
2011-04-05,19.85344886779785,20.16149276857801,19.822643743285244,19.884252523441276,73651100
2011-04-06,20.138389587402344,20.261607151766157,19.91505830281889,20.007470741657134,65581400
2011-04-07,20.17689323425293,20.22309944735137,19.99976672444902,20.16919195392502,46134700
2011-04-08,20.0767765045166,20.23850044114403,19.992063896337047,20.15378783296448,39887600
2011-04-11,20.007474899291992,20.215405133190643,19.86885474335956,20.169198904169676,34286300
2011-04-12,19.745630264282227,19.907354212735587,19.67632021049779,19.89195165214593,36920400
2011-04-13,19.737930297851562,19.922758099492558,19.68402280106841,19.7533328594665,38144700
